"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/12/2023. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,930 Crashes containing 5,867 Units and 6,095 Persons"

"Filters Applied to current Query:"
"Crash Year Is Equal To 2022"
""
"Crash Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Commercial Motor Vehicle Flag Is True"


"Crash ID","City","Commercial Motor Vehicle Flag","County","Crash Date","Crash Severity","Crash Time","Day of Week","Latitude","Longitude","School Bus Flag","Speed Limit","CMV Vehicle Type","Contributing Factor 1","Possible Vehicle Defect 1","Vehicle Defect 1","Person Age","Person Gender","Person Injury Severity","Person Restraint Used","Person Type"
"18684197","MISSOURI CITY","Yes","FORT BEND","2022-01-05","A - SUSPECTED SERIOUS INJURY","0809","WEDNESDAY","29.59337725","-95.5641864","No","50","No Data","No Data","No Data","No Data","20","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18684197","MISSOURI CITY","Yes","FORT BEND","2022-01-05","A - SUSPECTED SERIOUS INJURY","0809","WEDNESDAY","29.59337725","-95.5641864","No","50","No Data","No Data","No Data","No Data","67","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18684934","OUTSIDE CITY LIMITS","Yes","POLK","2022-01-05","A - SUSPECTED SERIOUS INJURY","1810","WEDNESDAY","30.69806465","-95.00169318","No","55","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","71","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18684934","OUTSIDE CITY LIMITS","Yes","POLK","2022-01-05","A - SUSPECTED SERIOUS INJURY","1810","WEDNESDAY","30.69806465","-95.00169318","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","61","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18686058","OUTSIDE CITY LIMITS","Yes","BLANCO","2022-01-05","A - SUSPECTED SERIOUS INJURY","1447","WEDNESDAY","30.10405218","-98.54511332","No","60","No Data","70 - WRONG SIDE - NOT PASSING","No Data","No Data","53","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","99 - UNKNOWN","1 - DRIVER"
"18686058","OUTSIDE CITY LIMITS","Yes","BLANCO","2022-01-05","A - SUSPECTED SERIOUS INJURY","1447","WEDNESDAY","30.10405218","-98.54511332","No","60","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","No Data","No Data","No Data","32","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18688360","MARSHALL","Yes","HARRISON","2022-01-05","A - SUSPECTED SERIOUS INJURY","1352","WEDNESDAY","32.54880142","-94.39522552","No","55","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","No Data","10 - DEFECTIVE OR NO VEHICLE BRAKES","No Data","64","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18696780","OUTSIDE CITY LIMITS","Yes","NACOGDOCHES","2022-01-05","A - SUSPECTED SERIOUS INJURY","1848","WEDNESDAY","31.49481773","-94.71414948","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","24","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18696780","OUTSIDE CITY LIMITS","Yes","NACOGDOCHES","2022-01-05","A - SUSPECTED SERIOUS INJURY","1848","WEDNESDAY","31.49481773","-94.71414948","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","19","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18696780","OUTSIDE CITY LIMITS","Yes","NACOGDOCHES","2022-01-05","A - SUSPECTED SERIOUS INJURY","1848","WEDNESDAY","31.49481773","-94.71414948","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","37","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18700693","OUTSIDE CITY LIMITS","Yes","UPTON","2022-01-05","A - SUSPECTED SERIOUS INJURY","1625","WEDNESDAY","31.47704492","-101.9361497","No","75","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","60 - UNSAFE SPEED","No Data","No Data","47","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18687740","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-06","A - SUSPECTED SERIOUS INJURY","0757","THURSDAY","32.57176415","-96.15256716","No","65","No Data","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","44","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18687740","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-06","A - SUSPECTED SERIOUS INJURY","0757","THURSDAY","32.57176415","-96.15256716","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","19","1 - MALE","N - NOT INJURED","96 - NONE","1 - DRIVER"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","40","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","No Data","No Data","No Data","No Data","40","2 - FEMALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","No Data","No Data","No Data","No Data","23","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","99 - UNKNOWN","1 - DRIVER"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","No Data","No Data","No Data","No Data","22","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","No Data","No Data","No Data","No Data","21","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18688351","FORT WORTH","Yes","TARRANT","2022-01-06","A - SUSPECTED SERIOUS INJURY","1228","THURSDAY","32.67959825","-97.32038823","No","70","No Data","No Data","No Data","No Data","1","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","7 - CHILD BOOSTER SEAT","2 - PASSENGER/OCCUPANT"
"18696825","SEALY","Yes","AUSTIN","2022-01-06","K - FATAL INJURY","0158","THURSDAY","29.76381558","-96.15506209","No","55","No Data","41 - FAULTY EVASIVE ACTION","No Data","No Data","59","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18696825","SEALY","Yes","AUSTIN","2022-01-06","K - FATAL INJURY","0158","THURSDAY","29.76381558","-96.15506209","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","54","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18698837","OUTSIDE CITY LIMITS","Yes","ECTOR","2022-01-06","A - SUSPECTED SERIOUS INJURY","1706","THURSDAY","31.81548269","-102.39593195","No","55","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","35","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18698837","OUTSIDE CITY LIMITS","Yes","ECTOR","2022-01-06","A - SUSPECTED SERIOUS INJURY","1706","THURSDAY","31.81548269","-102.39593195","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","57","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18701037","TEXARKANA","Yes","BOWIE","2022-01-06","A - SUSPECTED SERIOUS INJURY","1518","THURSDAY","33.46959251","-94.05471504","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","28","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18701037","TEXARKANA","Yes","BOWIE","2022-01-06","A - SUSPECTED SERIOUS INJURY","1518","THURSDAY","33.46959251","-94.05471504","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","35","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18701037","TEXARKANA","Yes","BOWIE","2022-01-06","A - SUSPECTED SERIOUS INJURY","1518","THURSDAY","33.46959251","-94.05471504","No","65","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","40","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18712921","OUTSIDE CITY LIMITS","Yes","WALLER","2022-01-06","A - SUSPECTED SERIOUS INJURY","1345","THURSDAY","29.81617421","-95.88998955","No","60","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","51","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18712921","OUTSIDE CITY LIMITS","Yes","WALLER","2022-01-06","A - SUSPECTED SERIOUS INJURY","1345","THURSDAY","29.81617421","-95.88998955","No","60","No Data","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","28","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18712921","OUTSIDE CITY LIMITS","Yes","WALLER","2022-01-06","A - SUSPECTED SERIOUS INJURY","1345","THURSDAY","29.81617421","-95.88998955","No","60","No Data","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","31","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"18686429","OUTSIDE CITY LIMITS","Yes","TRAVIS","2022-01-07","A - SUSPECTED SERIOUS INJURY","1933","FRIDAY","30.17633538","-97.63766557","No","45","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","27","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18686429","OUTSIDE CITY LIMITS","Yes","TRAVIS","2022-01-07","A - SUSPECTED SERIOUS INJURY","1933","FRIDAY","30.17633538","-97.63766557","No","45","No Data","No Data","No Data","No Data","19","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18688049","BOERNE","Yes","KENDALL","2022-01-07","A - SUSPECTED SERIOUS INJURY","1055","FRIDAY","29.78727718","-98.69753058","No","45","No Data","No Data","No Data","No Data","60","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18688049","BOERNE","Yes","KENDALL","2022-01-07","A - SUSPECTED SERIOUS INJURY","1055","FRIDAY","29.78727718","-98.69753058","No","45","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","54","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18694330","SWEETWATER","Yes","NOLAN","2022-01-07","A - SUSPECTED SERIOUS INJURY","0230","FRIDAY","32.44782566","-100.41623944","No","65","9 - TRACTOR/SEMI TRAILER","40 - FATIGUED OR ASLEEP","No Data","No Data","53","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18695671","OUTSIDE CITY LIMITS","Yes","NEWTON","2022-01-07","K - FATAL INJURY","0848","FRIDAY","31.09444618","-93.72928619","No","55","No Data","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","60","1 - MALE","K - FATAL INJURY","96 - NONE","1 - DRIVER"
"18695671","OUTSIDE CITY LIMITS","Yes","NEWTON","2022-01-07","K - FATAL INJURY","0848","FRIDAY","31.09444618","-93.72928619","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","39","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18698273","OUTSIDE CITY LIMITS","Yes","GREGG","2022-01-07","K - FATAL INJURY","2232","FRIDAY","32.43265615","-94.90382902","No","75","No Data","14 - DISABLED IN TRAFFIC LANE","No Data","No Data","68","2 - FEMALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18698273","OUTSIDE CITY LIMITS","Yes","GREGG","2022-01-07","K - FATAL INJURY","2232","FRIDAY","32.43265615","-94.90382902","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","40","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18699369","OUTSIDE CITY LIMITS","Yes","FISHER","2022-01-07","K - FATAL INJURY","1751","FRIDAY","32.7476885","-100.36467767","No","70","No Data","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","51","1 - MALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18699369","OUTSIDE CITY LIMITS","Yes","FISHER","2022-01-07","K - FATAL INJURY","1751","FRIDAY","32.7476885","-100.36467767","No","70","No Data","No Data","No Data","No Data","38","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18699369","OUTSIDE CITY LIMITS","Yes","FISHER","2022-01-07","K - FATAL INJURY","1751","FRIDAY","32.7476885","-100.36467767","No","70","No Data","No Data","No Data","No Data","40","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18699369","OUTSIDE CITY LIMITS","Yes","FISHER","2022-01-07","K - FATAL INJURY","1751","FRIDAY","32.7476885","-100.36467767","No","70","No Data","No Data","No Data","No Data","10","2 - FEMALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18699369","OUTSIDE CITY LIMITS","Yes","FISHER","2022-01-07","K - FATAL INJURY","1751","FRIDAY","32.7476885","-100.36467767","No","70","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","48","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18701127","OUTSIDE CITY LIMITS","Yes","KNOX","2022-01-07","K - FATAL INJURY","1508","FRIDAY","33.4531517","-99.61047363","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","31","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18701127","OUTSIDE CITY LIMITS","Yes","KNOX","2022-01-07","K - FATAL INJURY","1508","FRIDAY","33.4531517","-99.61047363","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","79","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18701127","OUTSIDE CITY LIMITS","Yes","KNOX","2022-01-07","K - FATAL INJURY","1508","FRIDAY","33.4531517","-99.61047363","No","75","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","80","2 - FEMALE","K - FATAL INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18736992","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-01-07","A - SUSPECTED SERIOUS INJURY","1215","FRIDAY","No Data","No Data","No","-1","9 - TRACTOR/SEMI TRAILER","3 - BACKED WITHOUT SAFETY","No Data","No Data","39","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18736992","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-01-07","A - SUSPECTED SERIOUS INJURY","1215","FRIDAY","No Data","No Data","No","-1","No Data","No Data","No Data","No Data","40","1 - MALE","A - SUSPECTED SERIOUS INJURY","97 - NOT APPLICABLE","4 - PEDESTRIAN"
"18736992","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-01-07","A - SUSPECTED SERIOUS INJURY","1215","FRIDAY","No Data","No Data","No","-1","No Data","No Data","No Data","No Data","51","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18686608","DALLAS","Yes","DALLAS","2022-01-08","A - SUSPECTED SERIOUS INJURY","0320","SATURDAY","32.82785161","-96.87288622","No","60","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","36","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18686608","DALLAS","Yes","DALLAS","2022-01-08","A - SUSPECTED SERIOUS INJURY","0320","SATURDAY","32.82785161","-96.87288622","No","60","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","62","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18704511","MIDLAND","Yes","MIDLAND","2022-01-08","A - SUSPECTED SERIOUS INJURY","0240","SATURDAY","31.96599772","-102.13230855","No","45","5 - SINGLE UNIT TRUCK 2 AXLES 6 TIRES","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","59","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18704511","MIDLAND","Yes","MIDLAND","2022-01-08","A - SUSPECTED SERIOUS INJURY","0240","SATURDAY","31.96599772","-102.13230855","No","45","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","23","1 - MALE","C - POSSIBLE INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18704511","MIDLAND","Yes","MIDLAND","2022-01-08","A - SUSPECTED SERIOUS INJURY","0240","SATURDAY","31.96599772","-102.13230855","No","45","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","24","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18707783","OUTSIDE CITY LIMITS","Yes","WILSON","2022-01-09","A - SUSPECTED SERIOUS INJURY","0654","SUNDAY","29.20686969","-98.21741954","No","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","44","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18707783","OUTSIDE CITY LIMITS","Yes","WILSON","2022-01-09","A - SUSPECTED SERIOUS INJURY","0654","SUNDAY","29.20686969","-98.21741954","No","65","No Data","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","22","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18689725","GEORGETOWN","Yes","WILLIAMSON","2022-01-10","A - SUSPECTED SERIOUS INJURY","2333","MONDAY","30.65367665","-97.67698326","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","29","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18689725","GEORGETOWN","Yes","WILLIAMSON","2022-01-10","A - SUSPECTED SERIOUS INJURY","2333","MONDAY","30.65367665","-97.67698326","No","75","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","50","1 - MALE","N - NOT INJURED","97 - NOT APPLICABLE","2 - PASSENGER/OCCUPANT"
"18689725","GEORGETOWN","Yes","WILLIAMSON","2022-01-10","A - SUSPECTED SERIOUS INJURY","2333","MONDAY","30.65367665","-97.67698326","No","75","No Data","59 - PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","No Data","No Data","42","1 - MALE","A - SUSPECTED SERIOUS INJURY","97 - NOT APPLICABLE","4 - PEDESTRIAN"
"18689862","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-10","A - SUSPECTED SERIOUS INJURY","1557","MONDAY","32.73812245","-96.34042478","Yes","65","No Data","44 - FOLLOWED TOO CLOSELY","10 - DEFECTIVE OR NO VEHICLE BRAKES","No Data","33","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18689862","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-10","A - SUSPECTED SERIOUS INJURY","1557","MONDAY","32.73812245","-96.34042478","Yes","65","No Data","44 - FOLLOWED TOO CLOSELY","10 - DEFECTIVE OR NO VEHICLE BRAKES","No Data","26","2 - FEMALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18689862","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-10","A - SUSPECTED SERIOUS INJURY","1557","MONDAY","32.73812245","-96.34042478","Yes","65","No Data","44 - FOLLOWED TOO CLOSELY","10 - DEFECTIVE OR NO VEHICLE BRAKES","No Data","5","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"18689862","OUTSIDE CITY LIMITS","Yes","KAUFMAN","2022-01-10","A - SUSPECTED SERIOUS INJURY","1557","MONDAY","32.73812245","-96.34042478","Yes","65","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","51","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18691193","LUFKIN","Yes","ANGELINA","2022-01-10","A - SUSPECTED SERIOUS INJURY","1105","MONDAY","31.33936907","-94.69087489","No","55","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","30","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18700440","CLARKSVILLE","Yes","RED RIVER","2022-01-10","A - SUSPECTED SERIOUS INJURY","0604","MONDAY","33.61234283","-95.07390594","No","55","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","68","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18700440","CLARKSVILLE","Yes","RED RIVER","2022-01-10","A - SUSPECTED SERIOUS INJURY","0604","MONDAY","33.61234283","-95.07390594","No","55","No Data","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","55","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18705461","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-01-10","K - FATAL INJURY","1322","MONDAY","29.9158772","-96.93905288","No","70","9 - TRACTOR/SEMI TRAILER","No Data","No Data","No Data","34","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18705461","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-01-10","K - FATAL INJURY","1322","MONDAY","29.9158772","-96.93905288","No","70","No Data","68 - INTOXICATED - DRUG","No Data","No Data","23","1 - MALE","K - FATAL INJURY","99 - UNKNOWN","1 - DRIVER"
"18705461","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-01-10","K - FATAL INJURY","1322","MONDAY","29.9158772","-96.93905288","No","70","No Data","68 - INTOXICATED - DRUG","No Data","No Data","17","1 - MALE","K - FATAL INJURY","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"18705461","OUTSIDE CITY LIMITS","Yes","FAYETTE","2022-01-10","K - FATAL INJURY","1322","MONDAY","29.9158772","-96.93905288","No","70","No Data","68 - INTOXICATED - DRUG","No Data","No Data","20","1 - MALE","K - FATAL INJURY","99 - UNKNOWN","2 - PASSENGER/OCCUPANT"
"18714587","OUTSIDE CITY LIMITS","Yes","MORRIS","2022-01-10","A - SUSPECTED SERIOUS INJURY","1058","MONDAY","33.294487","-94.73714447","No","70","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","78","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18714587","OUTSIDE CITY LIMITS","Yes","MORRIS","2022-01-10","A - SUSPECTED SERIOUS INJURY","1058","MONDAY","33.294487","-94.73714447","No","70","No Data","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","74","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","2 - PASSENGER/OCCUPANT"
"18714587","OUTSIDE CITY LIMITS","Yes","MORRIS","2022-01-10","A - SUSPECTED SERIOUS INJURY","1058","MONDAY","33.294487","-94.73714447","No","70","7 - TRUCK TRAILER","No Data","No Data","No Data","60","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18726127","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-01-10","A - SUSPECTED SERIOUS INJURY","0945","MONDAY","30.05466897","-95.71202191","No","70","No Data","60 - UNSAFE SPEED","No Data","No Data","59","1 - MALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18726127","OUTSIDE CITY LIMITS","Yes","HARRIS","2022-01-10","A - SUSPECTED SERIOUS INJURY","0945","MONDAY","30.05466897","-95.71202191","No","70","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","No Data","No Data","No Data","52","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18752959","OUTSIDE CITY LIMITS","Yes","VAL VERDE","2022-01-10","K - FATAL INJURY","0829","MONDAY","29.7878167","-101.2209727","No","55","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","60 - UNSAFE SPEED","No Data","No Data","53","1 - MALE","B - SUSPECTED MINOR INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18752959","OUTSIDE CITY LIMITS","Yes","VAL VERDE","2022-01-10","K - FATAL INJURY","0829","MONDAY","29.7878167","-101.2209727","No","55","6 - SINGLE UNIT TRUCK 3 OR MORE AXLES","60 - UNSAFE SPEED","No Data","No Data","59","1 - MALE","K - FATAL INJURY","96 - NONE","2 - PASSENGER/OCCUPANT"
"18692148","ABILENE","Yes","TAYLOR","2022-01-11","A - SUSPECTED SERIOUS INJURY","1324","TUESDAY","32.48976088","-99.75139839","No","75","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","28","1 - MALE","A - SUSPECTED SERIOUS INJURY","96 - NONE","1 - DRIVER"
"18692148","ABILENE","Yes","TAYLOR","2022-01-11","A - SUSPECTED SERIOUS INJURY","1324","TUESDAY","32.48976088","-99.75139839","No","75","8 - TRUCK TRACTOR (BOBTAIL)","No Data","No Data","No Data","57","1 - MALE","N - NOT INJURED","1 - SHOULDER & LAP BELT","1 - DRIVER"
"18713367","OUTSIDE CITY LIMITS","Yes","HARRISON","2022-01-11","A - SUSPECTED SERIOUS INJURY","2101","TUESDAY","32.47378037","-94.57831618","No","70","No Data","22 - FAILED TO CONTROL SPEED","No Data","No Data","63","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","1 - SHOULDER & LAP BELT","1 - DRIVER"
